,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018
,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12
,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3
# >=1,7826.0,4006.0,2041.0,6401.0,3366.0,1211.0,2212.0,0.0,5936.0,2018.0,2401.0,1265.0,1549.0,3079.0,10398.0,3273.0,6888.0,8445.0,318.0,1945.0,102.0,2157.0,2208.0,1871.0,1284.0,8192.0,2149.0,1732.0,2712.0,2568.0,2891.0,5209.0,1631.0,55.0,143.0,349.0,56.0,1194.0,1242.0,3318.0,460.0,3696.0,4390.0,104.0,2445.0,764.0,11.0,2584.0,2233.0,7373.0,7575.0,6118.0,284.0,8324.0,4273.0,5235.0,6711.0,7186.0,4201.0,4097.0,7894.0,7098.0,2166.0,196.0,2009.0,1247.0,2375.0,631.0,5402.0,2920.0,5106.0,5944.0,7416.0,2444.0,3329.0,1234.0,3245.0,252.0,3029.0,2501.0,2688.0,2944.0,1897.0,3278.0,409.0,1084.0,16842.0,14372.0,7740.0,286.0,9453.0,2606.0,3154.0,4131.0,2995.0,2840.0,159.0,256.0,1601.0,3961.0,5607.0,1827.0,8371.0,1919.0,5287.0,8263.0,3118.0,770.0
# >=2,1040.0,610.0,209.0,979.0,525.0,84.0,296.0,0.0,984.0,361.0,462.0,195.0,516.0,642.0,2898.0,926.0,1810.0,2973.0,47.0,529.0,30.0,289.0,387.0,441.0,157.0,2115.0,267.0,250.0,453.0,311.0,300.0,845.0,209.0,2.0,25.0,11.0,4.0,167.0,68.0,373.0,35.0,429.0,518.0,3.0,254.0,111.0,1.0,368.0,154.0,1399.0,2775.0,1444.0,142.0,2234.0,1931.0,2258.0,1270.0,1728.0,961.0,1303.0,1437.0,1284.0,185.0,6.0,308.0,142.0,375.0,78.0,769.0,225.0,567.0,1029.0,1336.0,319.0,298.0,109.0,397.0,29.0,294.0,237.0,288.0,384.0,462.0,763.0,162.0,117.0,6335.0,5325.0,1651.0,79.0,3632.0,859.0,919.0,1028.0,331.0,910.0,45.0,19.0,223.0,680.0,1264.0,249.0,1281.0,335.0,664.0,931.0,305.0,14.0
# >=10,6.0,11.0,2.0,1.0,25.0,0.0,1.0,0.0,2.0,3.0,9.0,0.0,20.0,12.0,88.0,21.0,25.0,46.0,0.0,14.0,0.0,3.0,2.0,10.0,0.0,46.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,82.0,38.0,10.0,35.0,90.0,189.0,2.0,9.0,21.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,8.0,0.0,102.0,97.0,4.0,4.0,87.0,12.0,6.0,31.0,0.0,3.0,2.0,0.0,0.0,2.0,6.0,1.0,2.0,2.0,12.0,0.0,0.0,0.0
Mean >=1,1.516034483909607,1.5887277126312256,1.445814609527588,1.547850489616394,1.711803913116455,1.3432413339614868,1.4834182262420654,,1.5794520378112793,1.6210452318191528,1.7173264026641846,1.5586744546890259,2.1879990100860596,1.7867685556411743,2.0285279750823975,1.9908710718154907,1.895404577255249,2.164236307144165,1.5739035606384277,1.9916927814483643,1.9993226528167725,1.5478365421295166,1.6543819904327393,1.8618052005767822,1.4725533723831177,1.9398832321166992,1.476833462715149,1.5058364868164062,1.6171727180480957,1.506117820739746,1.4228571653366089,1.5719658136367798,1.4942750930786133,1.3673075437545776,1.6379919052124023,1.2556804418563843,1.462341547012329,1.528782844543457,1.3569039106369019,1.4849122762680054,1.3989619016647339,1.4751098155975342,1.474535584449768,1.2449294328689575,1.4517840147018433,1.5493160486221313,1.388979196548462,1.5135536193847656,1.3618226051330566,1.6650654077529907,2.3418996334075928,1.8795453310012817,3.073773145675659,1.9211527109146118,2.6871535778045654,2.911499261856079,1.615182876586914,1.7993793487548828,1.84238862991333,2.0719990730285645,1.6092017889022827,1.6215795278549194,1.4095139503479004,1.2699940204620361,1.5809779167175293,1.4575302600860596,1.578736424446106,1.446610927581787,1.53275728225708,1.3935431241989136,1.4561699628829956,1.6516225337982178,1.6198488473892212,1.48158860206604,1.4046242237091064,1.3961637020111084,1.4683220386505127,1.507367491722107,1.4279475212097168,1.4206737279891968,1.42600417137146,1.4852639436721802,1.751401424407959,1.9801769256591797,2.5523362159729004,1.4310301542282104,2.249251127243042,2.2343106269836426,1.726057767868042,2.08746075630188,2.325392007827759,2.0994865894317627,1.9320957660675049,1.9700430631637573,1.448809266090393,1.9834758043289185,2.001945734024048,1.3699873685836792,1.5416463613510132,1.5907847881317139,1.7551205158233643,1.5225098133087158,1.5456684827804565,1.5885509252548218,1.529416561126709,1.4727773666381836,1.410851240158081,1.2343673706054688
Mean >=2,2.948377847671509,3.181758403778076,2.9841935634613037,2.9207866191864014,3.9952287673950195,2.5233447551727295,2.8127601146698,,2.9363577365875244,3.01576566696167,3.425382375717163,3.048269748687744,3.867753267288208,3.5407867431640625,3.8439927101135254,3.622443199157715,3.4599714279174805,3.652549982070923,3.179220676422119,3.7193124294281006,3.647303342819214,3.193718671798706,3.2147648334503174,3.6058506965637207,2.7198925018310547,3.691974639892578,2.779067277908325,2.7394473552703857,3.2025153636932373,3.0832326412200928,2.6725306510925293,2.936784029006958,2.9716546535491943,2.731414794921875,3.4185822010040283,2.347271203994751,4.472442626953125,2.9233756065368652,2.568704605102539,3.1654508113861084,2.740173101425171,2.9085116386413574,2.7069807052612305,2.536283254623413,2.8702216148376465,2.9106523990631104,2.1252074241638184,2.7753188610076904,2.692852258682251,3.172553777694702,4.048508167266846,3.703214645385742,4.743405342102051,3.5201070308685303,4.271141529083252,4.949626922607422,2.8475406169891357,3.28055477142334,3.5747172832489014,3.5937623977661133,2.9580678939819336,3.0269179344177246,2.6815123558044434,2.478364944458008,3.215704917907715,2.758373737335205,3.0300827026367188,2.561516046524048,2.8336739540100098,2.9498372077941895,2.8746120929718018,3.2983598709106445,3.07145094871521,2.8167366981506348,2.5168473720550537,2.6349105834960938,2.6153907775878906,2.8858964443206787,2.8748035430908203,2.7914912700653076,2.5615837574005127,2.8457679748535156,3.0442564487457275,4.157930850982666,4.4101104736328125,2.7136237621307373,3.708218812942505,3.713489294052124,3.196890115737915,4.033824920654297,3.8665201663970947,3.6345417499542236,3.3295462131500244,3.9220733642578125,2.7378134727478027,3.2926201820373535,3.723350763320923,2.6225719451904297,2.9669189453125,2.941310167312622,3.2397403717041016,2.829773187637329,2.867727518081665,2.9364771842956543,3.166581869125366,2.8745474815368652,2.646409273147583,2.171898603439331
Mean >=10,13.57275390625,12.913747787475586,12.414904594421387,12.774914741516113,14.260553359985352,,14.429601669311523,,10.612127304077148,11.148750305175781,12.51239013671875,,13.336524963378906,15.845283508300781,13.696444511413574,14.298386573791504,12.851313591003418,13.451706886291504,,13.66663932800293,,15.724270820617676,10.97845458984375,14.911895751953125,,13.020956039428711,,,13.870519638061523,13.316850662231445,,14.156604766845703,,,,,,,,11.270611763000488,,12.575414657592773,10.12042236328125,,,,,,12.027807235717773,12.45815658569336,13.587566375732422,13.42368221282959,12.495162010192871,12.633501052856445,13.462274551391602,15.130473136901855,12.556238174438477,12.897159576416016,13.620222091674805,13.017361640930176,12.881152153015137,11.602824211120605,,,,,,,11.860547065734863,,10.295263290405273,12.834721565246582,16.854961395263672,,,,,,,10.294677734375,,,,14.368942260742188,13.202634811401367,,12.51978874206543,13.283592224121094,10.740344047546387,12.574417114257812,12.828187942504883,11.060833930969238,14.20023250579834,16.307979583740234,,11.833523750305176,18.5714168548584,,,13.114184379577637,12.187626838684082,10.787317276000977,13.495672225952148,10.994537353515625,13.971287727355957,,,
